order_id,customer_id,amount,ordered_at,status,file_id
7484,141,20,2026-08-10,cancelled,orders_08.csv
7485,120,120,2026-08-03,paid,orders_08.csv
7486,314,35,2026-08-03,paid,orders_08.csv
7487,96,80,2026-08-19,fulfilled,orders_08.csv
7488,138,15,2026-08-11,paid,orders_08.csv
7489,323,80,2026-08-28,cancelled,orders_08.csv
7490,152,15,2026-08-17,cancelled,orders_08.csv
7491,57,50,2026-08-28,paid,orders_08.csv
7492,124,20,2026-08-01,cancelled,orders_08.csv
7493,244,15,2026-08-17,cancelled,orders_08.csv
7494,373,35,2026-08-31,cancelled,orders_08.csv
7495,85,10,2026-08-15,paid,orders_08.csv
7496,45,10,2026-08-27,paid,orders_08.csv
7497,74,10,2026-08-27,cancelled,orders_08.csv
7498,95,15,2026-08-02,paid,orders_08.csv
7499,353,10,2026-08-10,cancelled,orders_08.csv
7500,81,120,2026-08-22,fulfilled,orders_08.csv
7501,80,50,2026-08-21,paid,orders_08.csv
7502,90,15,2026-08-11,fulfilled,orders_08.csv
7503,229,35,2026-08-06,paid,orders_08.csv
7504,156,35,2026-08-05,paid,orders_08.csv
7505,166,50,2026-08-18,paid,orders_08.csv
7506,190,120,2026-08-13,paid,orders_08.csv
7507,169,50,2026-08-17,fulfilled,orders_08.csv
7508,383,10,2026-08-28,cancelled,orders_08.csv
7509,322,50,2026-08-18,paid,orders_08.csv
7510,131,50,2026-08-19,paid,orders_08.csv
7511,169,20,2026-08-05,fulfilled,orders_08.csv
7512,276,10,2026-08-01,paid,orders_08.csv
7513,362,120,2026-08-06,fulfilled,orders_08.csv
7514,134,20,2026-08-26,paid,orders_08.csv
7515,384,120,2026-08-05,paid,orders_08.csv
7516,64,20,2026-08-23,paid,orders_08.csv
7517,334,15,2026-08-11,fulfilled,orders_08.csv
7518,335,120,2026-08-15,paid,orders_08.csv
7519,156,20,2026-08-11,cancelled,orders_08.csv
7520,382,20,2026-08-04,paid,orders_08.csv
7521,365,80,2026-08-12,cancelled,orders_08.csv
7522,351,120,2026-08-13,paid,orders_08.csv
7523,284,50,2026-08-25,cancelled,orders_08.csv
7524,231,20,2026-08-12,paid,orders_08.csv
7525,37,120,2026-08-29,paid,orders_08.csv
7526,44,80,2026-08-21,paid,orders_08.csv
7527,221,10,2026-08-22,paid,orders_08.csv
7528,271,20,2026-08-26,cancelled,orders_08.csv
7529,277,15,2026-08-30,fulfilled,orders_08.csv
7530,286,50,2026-08-30,paid,orders_08.csv
7531,128,10,2026-08-05,paid,orders_08.csv
7532,345,35,2026-08-31,cancelled,orders_08.csv
7533,355,10,2026-08-26,paid,orders_08.csv
7534,116,10,2026-08-02,paid,orders_08.csv
7535,399,15,2026-08-25,fulfilled,orders_08.csv
7536,395,15,2026-08-18,paid,orders_08.csv
7537,271,120,2026-08-28,cancelled,orders_08.csv
7538,246,120,2026-08-13,paid,orders_08.csv
7539,119,80,2026-08-01,paid,orders_08.csv
7540,287,80,2026-08-10,fulfilled,orders_08.csv
7541,18,20,2026-08-30,fulfilled,orders_08.csv
7542,65,80,2026-08-29,cancelled,orders_08.csv
7543,67,50,2026-08-15,cancelled,orders_08.csv
7544,339,50,2026-08-26,paid,orders_08.csv
7545,334,10,2026-08-31,fulfilled,orders_08.csv
7546,282,15,2026-08-18,paid,orders_08.csv
7547,245,80,2026-08-11,fulfilled,orders_08.csv
7548,291,10,2026-08-12,fulfilled,orders_08.csv
7549,64,35,2026-08-02,paid,orders_08.csv
7550,292,35,2026-08-03,paid,orders_08.csv
7551,134,80,2026-08-08,fulfilled,orders_08.csv
7552,41,35,2026-08-21,cancelled,orders_08.csv
7553,287,35,2026-08-27,cancelled,orders_08.csv
7554,272,50,2026-08-10,cancelled,orders_08.csv
7555,250,120,2026-08-12,paid,orders_08.csv
7556,221,10,2026-08-27,fulfilled,orders_08.csv
7557,261,20,2026-08-04,paid,orders_08.csv
7558,217,80,2026-08-18,paid,orders_08.csv
7559,123,15,2026-08-31,paid,orders_08.csv
7560,175,10,2026-08-08,fulfilled,orders_08.csv
7561,147,10,2026-08-09,paid,orders_08.csv
7562,215,20,2026-08-17,cancelled,orders_08.csv
7563,306,80,2026-08-13,paid,orders_08.csv
7564,377,50,2026-08-25,paid,orders_08.csv
7565,233,35,2026-08-16,paid,orders_08.csv
7566,21,10,2026-08-13,fulfilled,orders_08.csv
7567,316,20,2026-08-31,paid,orders_08.csv
7568,260,10,2026-08-21,fulfilled,orders_08.csv
7569,90,15,2026-08-28,paid,orders_08.csv
7570,378,50,2026-08-12,cancelled,orders_08.csv
7571,169,10,2026-08-04,cancelled,orders_08.csv
7572,179,35,2026-08-12,cancelled,orders_08.csv
7573,58,120,2026-08-25,paid,orders_08.csv
7574,368,20,2026-08-11,paid,orders_08.csv
7575,91,120,2026-08-05,paid,orders_08.csv
7576,33,35,2026-08-19,cancelled,orders_08.csv
7577,161,15,2026-08-24,cancelled,orders_08.csv
7578,2,20,2026-08-04,paid,orders_08.csv
7579,274,20,2026-08-14,paid,orders_08.csv
7580,274,10,2026-08-09,paid,orders_08.csv
7581,274,20,2026-08-31,cancelled,orders_08.csv
7582,185,10,2026-08-21,cancelled,orders_08.csv
7583,364,35,2026-08-18,cancelled,orders_08.csv
7584,388,10,2026-08-09,paid,orders_08.csv
7585,13,20,2026-08-14,paid,orders_08.csv
7586,189,10,2026-08-01,cancelled,orders_08.csv
7587,122,50,2026-08-02,cancelled,orders_08.csv
7588,235,10,2026-08-21,cancelled,orders_08.csv
7589,174,10,2026-08-30,cancelled,orders_08.csv
7590,131,20,2026-08-23,paid,orders_08.csv
7591,40,80,2026-08-05,fulfilled,orders_08.csv
7592,121,15,2026-08-15,cancelled,orders_08.csv
7593,141,50,2026-08-26,paid,orders_08.csv
7594,374,35,2026-08-27,paid,orders_08.csv
7595,318,50,2026-08-14,cancelled,orders_08.csv
7596,102,10,2026-08-28,paid,orders_08.csv
7597,275,120,2026-08-18,cancelled,orders_08.csv
7598,75,120,2026-08-02,fulfilled,orders_08.csv
7599,95,35,2026-08-11,fulfilled,orders_08.csv
7600,303,20,2026-08-28,fulfilled,orders_08.csv
7601,2,80,2026-08-07,paid,orders_08.csv
7602,366,50,2026-08-27,paid,orders_08.csv
7603,131,35,2026-08-05,cancelled,orders_08.csv
7604,348,80,2026-08-28,paid,orders_08.csv
7605,3,120,2026-08-23,paid,orders_08.csv
7606,187,20,2026-08-20,paid,orders_08.csv
7607,221,20,2026-08-02,paid,orders_08.csv
7608,302,10,2026-08-08,fulfilled,orders_08.csv
7609,39,80,2026-08-07,paid,orders_08.csv
7610,118,15,2026-08-04,paid,orders_08.csv
7611,300,10,2026-08-15,paid,orders_08.csv
7612,162,35,2026-08-14,paid,orders_08.csv
7613,206,35,2026-08-26,paid,orders_08.csv
7614,195,120,2026-08-11,fulfilled,orders_08.csv
7615,275,10,2026-08-06,paid,orders_08.csv
7616,288,35,2026-08-15,paid,orders_08.csv
7617,383,15,2026-08-03,paid,orders_08.csv
7618,66,10,2026-08-28,cancelled,orders_08.csv
7619,389,35,2026-08-22,fulfilled,orders_08.csv
7620,194,80,2026-08-16,paid,orders_08.csv
7621,217,35,2026-08-20,paid,orders_08.csv
7622,238,20,2026-08-30,cancelled,orders_08.csv
7623,308,50,2026-08-04,paid,orders_08.csv
7624,191,15,2026-08-11,cancelled,orders_08.csv
7625,379,15,2026-08-21,paid,orders_08.csv
7626,354,120,2026-08-15,fulfilled,orders_08.csv
7627,254,35,2026-08-17,cancelled,orders_08.csv
7628,74,15,2026-08-21,paid,orders_08.csv
7629,170,10,2026-08-12,paid,orders_08.csv
7630,61,35,2026-08-10,paid,orders_08.csv
7631,237,80,2026-08-24,fulfilled,orders_08.csv
7632,207,10,2026-08-01,cancelled,orders_08.csv
7633,267,35,2026-08-02,paid,orders_08.csv
7634,270,80,2026-08-01,paid,orders_08.csv
7635,387,120,2026-08-07,paid,orders_08.csv
7636,167,15,2026-08-14,paid,orders_08.csv
7637,318,15,2026-08-21,cancelled,orders_08.csv
7638,135,15,2026-08-30,paid,orders_08.csv
7639,128,20,2026-08-31,cancelled,orders_08.csv
7640,19,80,2026-08-02,paid,orders_08.csv
7641,313,80,2026-08-01,paid,orders_08.csv
7642,399,35,2026-08-01,cancelled,orders_08.csv
7643,216,80,2026-08-27,fulfilled,orders_08.csv
7644,9,80,2026-08-12,cancelled,orders_08.csv
7645,232,15,2026-08-23,cancelled,orders_08.csv
7646,81,120,2026-08-02,fulfilled,orders_08.csv
7647,293,20,2026-08-11,cancelled,orders_08.csv
7648,11,20,2026-08-15,paid,orders_08.csv
7649,179,10,2026-08-29,paid,orders_08.csv
7650,38,35,2026-08-25,paid,orders_08.csv
7651,214,120,2026-08-17,paid,orders_08.csv
7652,372,35,2026-08-26,paid,orders_08.csv
7653,62,20,2026-08-26,paid,orders_08.csv
7654,48,120,2026-08-13,cancelled,orders_08.csv
7655,323,50,2026-08-27,paid,orders_08.csv
7656,114,10,2026-08-13,paid,orders_08.csv
7657,1,80,2026-08-20,cancelled,orders_08.csv
7658,356,120,2026-08-14,cancelled,orders_08.csv
7659,85,50,2026-08-19,paid,orders_08.csv
7660,91,120,2026-08-03,paid,orders_08.csv
7661,90,20,2026-08-08,paid,orders_08.csv
7662,31,20,2026-08-13,fulfilled,orders_08.csv
7663,66,50,2026-08-22,fulfilled,orders_08.csv
7664,360,20,2026-08-07,cancelled,orders_08.csv
7665,393,15,2026-08-01,paid,orders_08.csv
7666,106,80,2026-08-14,fulfilled,orders_08.csv
7667,119,20,2026-08-23,paid,orders_08.csv
7668,174,80,2026-08-28,fulfilled,orders_08.csv
7669,118,35,2026-08-19,cancelled,orders_08.csv
7670,40,10,2026-08-13,paid,orders_08.csv
7671,160,50,2026-08-04,paid,orders_08.csv
7672,25,120,2026-08-16,paid,orders_08.csv
7673,356,50,2026-08-24,paid,orders_08.csv
7674,19,80,2026-08-07,paid,orders_08.csv
7675,318,50,2026-08-27,paid,orders_08.csv
7676,290,35,2026-08-20,fulfilled,orders_08.csv
7677,138,20,2026-08-08,paid,orders_08.csv
7678,174,80,2026-08-21,fulfilled,orders_08.csv
7679,89,35,2026-08-30,paid,orders_08.csv
7680,261,35,2026-08-31,paid,orders_08.csv
7681,155,15,2026-08-28,cancelled,orders_08.csv
7682,247,20,2026-08-08,cancelled,orders_08.csv
7683,327,50,2026-08-22,cancelled,orders_08.csv
7684,283,20,2026-08-26,paid,orders_08.csv
7685,278,120,2026-08-24,paid,orders_08.csv
7686,58,15,2026-08-03,paid,orders_08.csv
7687,11,15,2026-08-28,fulfilled,orders_08.csv
7688,4,50,2026-08-06,paid,orders_08.csv
7689,196,120,2026-08-12,paid,orders_08.csv
7690,2,120,2026-08-16,paid,orders_08.csv
7691,125,120,2026-08-22,paid,orders_08.csv
7692,213,20,2026-08-05,paid,orders_08.csv
7693,166,15,2026-08-11,paid,orders_08.csv
7694,159,80,2026-08-17,cancelled,orders_08.csv
7695,340,10,2026-08-16,paid,orders_08.csv
7696,242,35,2026-08-03,paid,orders_08.csv
7697,248,15,2026-08-27,paid,orders_08.csv
7698,257,35,2026-08-31,cancelled,orders_08.csv
7699,3,20,2026-08-04,paid,orders_08.csv
7700,278,80,2026-08-20,paid,orders_08.csv
7701,309,50,2026-08-21,fulfilled,orders_08.csv
7702,36,80,2026-08-17,paid,orders_08.csv
7703,294,120,2026-08-07,paid,orders_08.csv
7704,394,10,2026-08-03,paid,orders_08.csv
7705,178,10,2026-08-15,paid,orders_08.csv
7706,196,20,2026-08-19,paid,orders_08.csv
7707,208,50,2026-08-09,paid,orders_08.csv
7708,214,15,2026-08-22,paid,orders_08.csv
7709,211,10,2026-08-13,fulfilled,orders_08.csv
7710,272,15,2026-08-26,paid,orders_08.csv
7711,143,15,2026-08-05,paid,orders_08.csv
7712,400,120,2026-08-17,paid,orders_08.csv
7713,274,15,2026-08-16,paid,orders_08.csv
7714,95,15,2026-08-08,fulfilled,orders_08.csv
7715,241,20,2026-08-03,paid,orders_08.csv
7716,339,10,2026-08-21,paid,orders_08.csv
7717,303,50,2026-08-03,paid,orders_08.csv
7718,346,10,2026-08-01,cancelled,orders_08.csv
7719,308,120,2026-08-19,paid,orders_08.csv
7720,396,20,2026-08-04,paid,orders_08.csv
7721,302,35,2026-08-30,cancelled,orders_08.csv
7722,175,20,2026-08-31,fulfilled,orders_08.csv
7723,217,50,2026-08-19,cancelled,orders_08.csv
7724,355,15,2026-08-27,cancelled,orders_08.csv
7725,368,120,2026-08-30,paid,orders_08.csv
7726,390,15,2026-08-10,paid,orders_08.csv
7727,292,35,2026-08-06,fulfilled,orders_08.csv
7728,119,35,2026-08-30,fulfilled,orders_08.csv
7729,377,80,2026-08-08,paid,orders_08.csv
7730,219,35,2026-08-16,paid,orders_08.csv
7731,155,35,2026-08-24,paid,orders_08.csv
7732,343,120,2026-08-23,fulfilled,orders_08.csv
7733,23,35,2026-08-23,fulfilled,orders_08.csv
7734,257,10,2026-08-12,fulfilled,orders_08.csv
7735,273,120,2026-08-06,paid,orders_08.csv
7736,54,35,2026-08-10,fulfilled,orders_08.csv
7737,37,15,2026-08-03,fulfilled,orders_08.csv
7738,179,35,2026-08-15,cancelled,orders_08.csv
7739,272,20,2026-08-09,fulfilled,orders_08.csv
7740,69,35,2026-08-20,paid,orders_08.csv
7741,287,10,2026-08-21,paid,orders_08.csv
7742,77,20,2026-08-10,paid,orders_08.csv
7743,381,35,2026-08-11,fulfilled,orders_08.csv
7744,3,15,2026-08-20,paid,orders_08.csv
7745,106,20,2026-08-31,paid,orders_08.csv
7746,170,35,2026-08-13,paid,orders_08.csv
7747,289,35,2026-08-31,cancelled,orders_08.csv
7748,266,10,2026-08-19,cancelled,orders_08.csv
7749,121,20,2026-08-20,paid,orders_08.csv
7750,74,50,2026-08-24,cancelled,orders_08.csv
7751,35,80,2026-08-19,paid,orders_08.csv
7752,214,80,2026-08-12,fulfilled,orders_08.csv
7753,193,50,2026-08-10,paid,orders_08.csv
7754,142,50,2026-08-07,paid,orders_08.csv
7755,249,20,2026-08-08,paid,orders_08.csv
7756,381,50,2026-08-16,paid,orders_08.csv
7757,108,35,2026-08-31,paid,orders_08.csv
7758,259,120,2026-08-14,paid,orders_08.csv
7759,37,10,2026-08-26,paid,orders_08.csv
7760,253,120,2026-08-12,paid,orders_08.csv
7761,41,35,2026-08-16,paid,orders_08.csv
7762,78,35,2026-08-09,paid,orders_08.csv
7763,84,80,2026-08-02,paid,orders_08.csv
7764,255,120,2026-08-19,cancelled,orders_08.csv
7765,115,35,2026-08-05,paid,orders_08.csv
7766,4,10,2026-08-15,fulfilled,orders_08.csv
7767,370,80,2026-08-09,paid,orders_08.csv
7768,313,20,2026-08-17,paid,orders_08.csv
7769,150,50,2026-08-31,paid,orders_08.csv
7770,326,15,2026-08-09,paid,orders_08.csv
7771,71,50,2026-08-21,cancelled,orders_08.csv
7772,299,35,2026-08-30,paid,orders_08.csv
7773,5,15,2026-08-16,paid,orders_08.csv
7774,276,20,2026-08-23,paid,orders_08.csv
7775,27,20,2026-08-10,fulfilled,orders_08.csv
7776,118,35,2026-08-03,paid,orders_08.csv
7777,80,20,2026-08-15,paid,orders_08.csv
7778,127,50,2026-08-05,paid,orders_08.csv
7779,231,15,2026-08-29,paid,orders_08.csv
7780,234,20,2026-08-11,cancelled,orders_08.csv
7781,93,15,2026-08-13,paid,orders_08.csv
7782,207,10,2026-08-09,cancelled,orders_08.csv
7783,49,10,2026-08-16,paid,orders_08.csv
7784,83,15,2026-08-14,paid,orders_08.csv
7785,121,10,2026-08-08,paid,orders_08.csv
7786,335,10,2026-08-03,fulfilled,orders_08.csv
7787,267,20,2026-08-31,paid,orders_08.csv
7788,358,10,2026-08-23,cancelled,orders_08.csv
7789,277,50,2026-08-05,paid,orders_08.csv
7790,297,80,2026-08-16,fulfilled,orders_08.csv
7791,168,10,2026-08-27,paid,orders_08.csv
7792,45,10,2026-08-23,fulfilled,orders_08.csv
7793,173,10,2026-08-04,paid,orders_08.csv
7794,305,80,2026-08-09,cancelled,orders_08.csv
7795,25,20,2026-08-31,paid,orders_08.csv
7796,321,120,2026-08-04,fulfilled,orders_08.csv
7797,125,50,2026-08-31,fulfilled,orders_08.csv
7798,110,15,2026-08-04,paid,orders_08.csv
7799,313,15,2026-08-01,cancelled,orders_08.csv
7800,354,10,2026-08-25,paid,orders_08.csv
7801,90,20,2026-08-03,cancelled,orders_08.csv
7802,108,120,2026-08-09,paid,orders_08.csv
7803,173,15,2026-08-04,cancelled,orders_08.csv
7804,4,15,2026-08-20,cancelled,orders_08.csv
7805,315,35,2026-08-07,cancelled,orders_08.csv
7806,19,10,2026-08-17,paid,orders_08.csv
7807,92,80,2026-08-08,paid,orders_08.csv
7808,380,10,2026-08-03,paid,orders_08.csv
7809,375,120,2026-08-09,fulfilled,orders_08.csv
7810,205,20,2026-08-18,fulfilled,orders_08.csv
7811,17,50,2026-08-31,paid,orders_08.csv
7812,290,35,2026-08-03,paid,orders_08.csv
7813,348,35,2026-08-12,fulfilled,orders_08.csv
7814,196,50,2026-08-19,fulfilled,orders_08.csv
7815,27,50,2026-08-06,paid,orders_08.csv
7816,243,10,2026-08-19,paid,orders_08.csv
7817,260,20,2026-08-01,paid,orders_08.csv
7818,307,35,2026-08-18,fulfilled,orders_08.csv
7819,323,10,2026-08-30,paid,orders_08.csv
7820,132,15,2026-08-04,cancelled,orders_08.csv
7821,273,120,2026-08-01,paid,orders_08.csv
7822,392,120,2026-08-13,fulfilled,orders_08.csv
7823,183,20,2026-08-08,paid,orders_08.csv
7824,155,80,2026-08-05,paid,orders_08.csv
7825,159,10,2026-08-08,cancelled,orders_08.csv
7826,319,10,2026-08-21,paid,orders_08.csv
7827,348,20,2026-08-28,paid,orders_08.csv
7828,227,20,2026-08-20,paid,orders_08.csv
7829,194,20,2026-08-06,paid,orders_08.csv
7830,46,80,2026-08-26,fulfilled,orders_08.csv
7831,53,10,2026-08-19,paid,orders_08.csv
7832,132,120,2026-08-17,paid,orders_08.csv
7833,328,80,2026-08-10,cancelled,orders_08.csv
7834,249,50,2026-08-16,fulfilled,orders_08.csv
7835,10,50,2026-08-16,paid,orders_08.csv
7836,17,35,2026-08-10,paid,orders_08.csv
7837,250,35,2026-08-30,paid,orders_08.csv
7838,182,15,2026-08-11,paid,orders_08.csv
7839,10,50,2026-08-20,cancelled,orders_08.csv
7840,184,15,2026-08-16,paid,orders_08.csv
7841,201,10,2026-08-03,paid,orders_08.csv
7842,196,50,2026-08-23,paid,orders_08.csv
7843,318,50,2026-08-21,paid,orders_08.csv
7844,197,35,2026-08-02,cancelled,orders_08.csv
7845,10,50,2026-08-27,paid,orders_08.csv
7846,177,10,2026-08-02,paid,orders_08.csv
7847,398,15,2026-08-18,paid,orders_08.csv
7848,331,120,2026-08-23,paid,orders_08.csv
7849,238,120,2026-08-09,fulfilled,orders_08.csv
7850,346,15,2026-08-11,paid,orders_08.csv
7851,298,80,2026-08-28,paid,orders_08.csv
7852,61,10,2026-08-01,cancelled,orders_08.csv
7853,398,50,2026-08-28,fulfilled,orders_08.csv
7854,54,50,2026-08-29,cancelled,orders_08.csv
7855,94,120,2026-08-11,paid,orders_08.csv
7856,77,35,2026-08-30,paid,orders_08.csv
7857,337,120,2026-08-29,paid,orders_08.csv
7858,73,120,2026-08-29,paid,orders_08.csv
7859,298,50,2026-08-03,fulfilled,orders_08.csv
7860,185,35,2026-08-30,paid,orders_08.csv
7861,361,15,2026-08-11,cancelled,orders_08.csv
7862,74,35,2026-08-24,cancelled,orders_08.csv
7863,131,80,2026-08-11,paid,orders_08.csv
7864,114,35,2026-08-23,cancelled,orders_08.csv
7865,216,20,2026-08-09,cancelled,orders_08.csv
7866,83,15,2026-08-08,paid,orders_08.csv
7867,187,80,2026-08-16,fulfilled,orders_08.csv
7868,391,20,2026-08-03,fulfilled,orders_08.csv
7869,137,120,2026-08-02,paid,orders_08.csv
7870,44,10,2026-08-04,fulfilled,orders_08.csv
7871,398,20,2026-08-05,paid,orders_08.csv
7872,318,35,2026-08-23,fulfilled,orders_08.csv
7873,341,15,2026-08-26,cancelled,orders_08.csv
7874,94,10,2026-08-19,fulfilled,orders_08.csv
7875,340,20,2026-08-05,paid,orders_08.csv
7876,59,50,2026-08-28,cancelled,orders_08.csv
7877,364,35,2026-08-27,fulfilled,orders_08.csv
7878,197,50,2026-08-05,paid,orders_08.csv
7879,180,35,2026-08-22,paid,orders_08.csv
7880,261,10,2026-08-09,paid,orders_08.csv
7881,251,120,2026-08-06,paid,orders_08.csv
7882,225,120,2026-08-10,paid,orders_08.csv
7883,82,50,2026-08-21,paid,orders_08.csv
7884,278,120,2026-08-10,paid,orders_08.csv
7885,6,35,2026-08-09,paid,orders_08.csv
7886,285,10,2026-08-12,cancelled,orders_08.csv
7887,137,35,2026-08-22,fulfilled,orders_08.csv
7888,262,35,2026-08-18,paid,orders_08.csv
7889,184,10,2026-08-02,paid,orders_08.csv
7890,32,35,2026-08-18,paid,orders_08.csv
7891,115,120,2026-08-27,paid,orders_08.csv
7892,12,50,2026-08-11,paid,orders_08.csv
7893,310,50,2026-08-09,paid,orders_08.csv
7894,51,20,2026-08-04,paid,orders_08.csv
7895,277,50,2026-08-03,paid,orders_08.csv
7896,238,120,2026-08-31,paid,orders_08.csv
7897,142,120,2026-08-12,paid,orders_08.csv
7898,308,120,2026-08-24,paid,orders_08.csv
7899,349,80,2026-08-03,paid,orders_08.csv
7900,218,20,2026-08-13,cancelled,orders_08.csv
7901,270,120,2026-08-12,paid,orders_08.csv
7902,280,20,2026-08-29,paid,orders_08.csv
7903,399,50,2026-08-01,cancelled,orders_08.csv
7904,253,10,2026-08-03,paid,orders_08.csv
7905,369,20,2026-08-29,cancelled,orders_08.csv
7906,8,15,2026-08-16,cancelled,orders_08.csv
7907,107,10,2026-08-21,paid,orders_08.csv
7908,264,80,2026-08-18,cancelled,orders_08.csv
7909,67,120,2026-08-06,paid,orders_08.csv
7910,70,20,2026-08-27,paid,orders_08.csv
7911,240,120,2026-08-18,cancelled,orders_08.csv
7912,174,10,2026-08-06,paid,orders_08.csv
7913,381,120,2026-08-16,paid,orders_08.csv
7914,247,50,2026-08-10,paid,orders_08.csv
7915,32,35,2026-08-02,paid,orders_08.csv
7916,40,50,2026-08-24,paid,orders_08.csv
7917,199,20,2026-08-12,paid,orders_08.csv
7918,108,80,2026-08-18,fulfilled,orders_08.csv
7919,236,120,2026-08-18,cancelled,orders_08.csv
7920,335,50,2026-08-09,fulfilled,orders_08.csv
7921,106,15,2026-08-05,cancelled,orders_08.csv
7922,44,120,2026-08-17,fulfilled,orders_08.csv
7923,23,10,2026-08-14,fulfilled,orders_08.csv
7924,71,120,2026-08-30,paid,orders_08.csv
7925,282,15,2026-08-21,paid,orders_08.csv
7926,216,10,2026-08-17,fulfilled,orders_08.csv
7927,365,35,2026-08-14,paid,orders_08.csv
7928,267,120,2026-08-13,paid,orders_08.csv
7929,263,15,2026-08-02,paid,orders_08.csv
7930,281,20,2026-08-25,paid,orders_08.csv
7931,178,10,2026-08-24,paid,orders_08.csv
7932,187,15,2026-08-22,paid,orders_08.csv
7933,222,15,2026-08-30,paid,orders_08.csv
7934,274,10,2026-08-18,paid,orders_08.csv
7935,343,35,2026-08-29,fulfilled,orders_08.csv
7936,363,20,2026-08-21,paid,orders_08.csv
7937,234,50,2026-08-08,cancelled,orders_08.csv
7938,368,50,2026-08-12,fulfilled,orders_08.csv
7939,44,20,2026-08-14,paid,orders_08.csv
7940,76,20,2026-08-16,paid,orders_08.csv
7941,94,80,2026-08-20,paid,orders_08.csv
7942,120,120,2026-08-08,paid,orders_08.csv
7943,94,35,2026-08-27,paid,orders_08.csv
7944,350,80,2026-08-23,cancelled,orders_08.csv
7945,129,10,2026-08-25,paid,orders_08.csv
7946,253,35,2026-08-22,cancelled,orders_08.csv
7947,337,50,2026-08-25,fulfilled,orders_08.csv
7948,47,120,2026-08-24,paid,orders_08.csv
7949,192,10,2026-08-16,paid,orders_08.csv
7950,205,120,2026-08-03,paid,orders_08.csv
7951,192,20,2026-08-28,paid,orders_08.csv
7952,130,10,2026-08-17,paid,orders_08.csv
7953,66,10,2026-08-28,cancelled,orders_08.csv
7954,192,120,2026-08-08,fulfilled,orders_08.csv
7955,86,120,2026-08-31,fulfilled,orders_08.csv
7956,67,15,2026-08-01,paid,orders_08.csv
7957,147,50,2026-08-28,paid,orders_08.csv
7958,161,35,2026-08-20,paid,orders_08.csv
7959,298,15,2026-08-14,cancelled,orders_08.csv
7960,141,15,2026-08-16,paid,orders_08.csv
7961,220,50,2026-08-09,cancelled,orders_08.csv
7962,393,20,2026-08-29,cancelled,orders_08.csv
7963,142,10,2026-08-21,paid,orders_08.csv
7964,332,15,2026-08-07,cancelled,orders_08.csv
7965,167,10,2026-08-25,paid,orders_08.csv
7966,250,50,2026-08-05,paid,orders_08.csv
7967,95,50,2026-08-13,paid,orders_08.csv
7968,25,15,2026-08-07,paid,orders_08.csv
7969,71,10,2026-08-21,cancelled,orders_08.csv
7970,363,50,2026-08-03,fulfilled,orders_08.csv
7971,58,50,2026-08-12,fulfilled,orders_08.csv
7972,201,80,2026-08-11,cancelled,orders_08.csv
7973,216,80,2026-08-02,cancelled,orders_08.csv
7974,23,35,2026-08-18,cancelled,orders_08.csv
7975,178,10,2026-08-29,paid,orders_08.csv
7976,96,120,2026-08-31,fulfilled,orders_08.csv
7977,309,10,2026-08-30,cancelled,orders_08.csv
7978,103,50,2026-08-22,paid,orders_08.csv
7979,377,120,2026-08-05,paid,orders_08.csv
7980,259,10,2026-08-19,fulfilled,orders_08.csv
7981,85,15,2026-08-01,cancelled,orders_08.csv
7982,288,80,2026-08-04,fulfilled,orders_08.csv
7983,91,10,2026-08-17,fulfilled,orders_08.csv
7984,251,120,2026-08-31,paid,orders_08.csv
7985,244,10,2026-08-07,paid,orders_08.csv
7986,208,120,2026-08-04,paid,orders_08.csv
7987,298,35,2026-08-19,paid,orders_08.csv
7988,360,35,2026-08-02,paid,orders_08.csv
7989,354,35,2026-08-13,cancelled,orders_08.csv
7990,365,35,2026-08-03,cancelled,orders_08.csv
7991,240,80,2026-08-10,paid,orders_08.csv
7992,189,50,2026-08-13,cancelled,orders_08.csv
7993,285,50,2026-08-25,paid,orders_08.csv
7994,253,10,2026-08-09,paid,orders_08.csv
7995,75,20,2026-08-31,cancelled,orders_08.csv
7996,8,80,2026-08-27,fulfilled,orders_08.csv
7997,319,120,2026-08-27,cancelled,orders_08.csv
7998,203,20,2026-08-15,fulfilled,orders_08.csv
7999,277,50,2026-08-21,paid,orders_08.csv
8000,7,15,2026-08-02,fulfilled,orders_08.csv
8001,50,50,2026-08-20,paid,orders_08.csv
8002,19,50,2026-08-03,paid,orders_08.csv
8003,69,20,2026-08-03,fulfilled,orders_08.csv
8004,306,10,2026-08-26,cancelled,orders_08.csv
8005,376,50,2026-08-12,paid,orders_08.csv
8006,214,35,2026-08-18,paid,orders_08.csv
8007,95,80,2026-08-14,paid,orders_08.csv
8008,355,35,2026-08-25,paid,orders_08.csv
8009,248,20,2026-08-18,paid,orders_08.csv
8010,313,10,2026-08-04,cancelled,orders_08.csv
8011,387,80,2026-08-18,cancelled,orders_08.csv
8012,186,80,2026-08-06,fulfilled,orders_08.csv
8013,104,35,2026-08-26,paid,orders_08.csv
8014,241,15,2026-08-28,paid,orders_08.csv
8015,313,50,2026-08-11,paid,orders_08.csv
8016,213,20,2026-08-15,fulfilled,orders_08.csv
8017,7,35,2026-08-13,fulfilled,orders_08.csv
8018,248,35,2026-08-08,fulfilled,orders_08.csv
8019,340,80,2026-08-12,fulfilled,orders_08.csv
8020,7,15,2026-08-25,paid,orders_08.csv
